0,50.425,-3.5958333,50,0,10,0,0,0,90.00000001
0.01,50.425,-3.595831893,50,0,9.999262536,0,0,0,90.00000001
0.02,50.425,-3.595830486,50,0,9.999671048,0,0,0,90.00000001
0.03,50.425,-3.595829079,50,0,10.00090751,0,0,0,90.00000001
0.04,50.425,-3.595827671,50,0,10.00179579,0,0,0,90.00000001
0.05,50.425,-3.595826264,50,0,10.00179579,0,0,0,90.00000001
0.06,50.425,-3.595824856,50,0,10.00090751,0,0,0,90.00000001
0.07,50.425,-3.595823449,50,0,9.999575096,0,0,0,90.00000001
0.08,50.425,-3.595822042,50,0,9.998686816,0,0,0,90.00000001
0.09,50.425,-3.595820635,50,0,9.998686816,0,0,0,90.00000001
0.1,50.425,-3.595819228,50,0,9.999575096,0,0,0,90.00000001
0.11,50.425,-3.595817821,50,0,10.00068544,0,0,0,90.00000001
0.12,50.425,-3.595816413,50,0,10.00068544,0,0,0,90.00000001
0.13,50.425,-3.595815006,50,0,9.999575095,0,0,0,90.00000001
0.14,50.425,-3.595813599,50,0,9.998908887,0,0,0,90.00000001
0.15,50.425,-3.595812192,50,0,9.999575096,0,0,0,90.00000001
0.16,50.425,-3.595810785,50,0,10.00068544,0,0,0,90.00000001
0.17,50.425,-3.595809377,50,0,10.00068544,0,0,0,90.00000001
0.18,50.425,-3.59580797,50,0,9.999575096,0,0,0,90.00000001
0.19,50.425,-3.595806563,50,0,9.998908887,0,0,0,90.00000001
0.2,50.425,-3.595805156,50,0,9.999575095,0,0,0,90.00000001
0.21,50.425,-3.595803749,50,0,10.00068544,0,0,0,90.00000001
0.22,50.425,-3.595802341,50,0,10.00090751,0,0,0,90.00000001
0.23,50.425,-3.595800934,50,0,10.00068544,0,0,0,90.00000001
0.24,50.425,-3.595799527,50,0,10.00090751,0,0,0,90.00000001
0.25,50.425,-3.595798119,50,0,10.00068544,0,0,0,90.00000001
0.26,50.425,-3.595796712,50,0,9.999575095,0,0,0,90.00000001
0.27,50.425,-3.595795305,50,0,9.998908885,0,0,0,90.00000001
0.28,50.425,-3.595793898,50,0,9.999575095,0,0,0,90.00000001
0.29,50.425,-3.595792491,50,0,10.00068544,0,0,0,90.00000001
0.3,50.425,-3.595791083,50,0,10.00068544,0,0,0,90.00000001
0.31,50.425,-3.595789676,50,0,9.999575095,0,0,0,90.00000001
0.32,50.425,-3.595788269,50,0,9.998686816,0,0,0,90.00000001
0.33,50.425,-3.595786862,50,0,9.998686816,0,0,0,90.00000001
0.34,50.425,-3.595785455,50,0,9.999575096,0,0,0,90.00000001
0.35,50.425,-3.595784048,50,0,10.00068544,0,0,0,90.00000001
0.36,50.425,-3.59578264,50,0,10.00068544,0,0,0,90.00000001
0.37,50.425,-3.595781233,50,0,9.999575096,0,0,0,90.00000001
0.38,50.425,-3.595779826,50,0,9.998908886,0,0,0,90.00000001
0.39,50.425,-3.595778419,50,0,9.999575095,0,0,0,90.00000001
0.4,50.425,-3.595777012,50,0,10.00090751,0,0,0,90.00000001
0.41,50.425,-3.595775604,50,0,10.00179579,0,0,0,90.00000001
0.42,50.425,-3.595774197,50,0,10.00179579,0,0,0,90.00000001
0.43,50.425,-3.595772789,50,0,10.00090751,0,0,0,90.00000001
0.44,50.425,-3.595771382,50,0,9.999575096,0,0,0,90.00000001
0.45,50.425,-3.595769975,50,0,9.998686818,0,0,0,90.00000001
0.46,50.425,-3.595768568,50,0,9.998686817,0,0,0,90.00000001
0.47,50.425,-3.595767161,50,0,9.999575095,0,0,0,90.00000001
0.48,50.425,-3.595765754,50,0,10.00068544,0,0,0,90.00000001
0.49,50.425,-3.595764346,50,0,10.00068544,0,0,0,90.00000001
0.5,50.425,-3.595762939,50,0,9.999575096,0,0,0,90.00000001
0.51,50.425,-3.595761532,50,0,9.998908886,0,0,0,90.00000001
0.52,50.425,-3.595760125,50,0,9.999575095,0,0,0,90.00000001
0.53,50.425,-3.595758718,50,0,10.00068544,0,0,0,90.00000001
0.54,50.425,-3.59575731,50,0,10.00068544,0,0,0,90.00000001
0.55,50.425,-3.595755903,50,0,9.999575095,0,0,0,90.00000001
0.56,50.425,-3.595754496,50,0,9.998686816,0,0,0,90.00000001
0.57,50.425,-3.595753089,50,0,9.998686817,0,0,0,90.00000001
0.58,50.425,-3.595751682,50,0,9.999575096,0,0,0,90.00000001
0.59,50.425,-3.595750275,50,0,10.00090751,0,0,0,90.00000001
0.6,50.425,-3.595748867,50,0,10.00179579,0,0,0,90.00000001
0.61,50.425,-3.59574746,50,0,10.00179579,0,0,0,90.00000001
0.62,50.425,-3.595746052,50,0,10.00090751,0,0,0,90.00000001
0.63,50.425,-3.595744645,50,0,9.999575096,0,0,0,90.00000001
0.64,50.425,-3.595743238,50,0,9.998908886,0,0,0,90.00000001
0.65,50.425,-3.595741831,50,0,9.999575095,0,0,0,90.00000001
0.66,50.425,-3.595740424,50,0,10.00068544,0,0,0,90.00000001
0.67,50.425,-3.595739016,50,0,10.00068544,0,0,0,90.00000001
0.68,50.425,-3.595737609,50,0,9.999575096,0,0,0,90.00000001
0.69,50.425,-3.595736202,50,0,9.998686816,0,0,0,90.00000001
0.7,50.425,-3.595734795,50,0,9.998686816,0,0,0,90.00000001
0.71,50.425,-3.595733388,50,0,9.999575095,0,0,0,90.00000001
0.72,50.425,-3.595731981,50,0,10.00068544,0,0,0,90.00000001
0.73,50.425,-3.595730573,50,0,10.00068544,0,0,0,90.00000001
0.74,50.425,-3.595729166,50,0,9.999575095,0,0,0,90.00000001
0.75,50.425,-3.595727759,50,0,9.998908886,0,0,0,90.00000001
0.76,50.425,-3.595726352,50,0,9.999575095,0,0,0,90.00000001
0.77,50.425,-3.595724945,50,0,10.00068544,0,0,0,90.00000001
0.78,50.425,-3.595723537,50,0,10.00090751,0,0,0,90.00000001
0.79,50.425,-3.59572213,50,0,10.00068544,0,0,0,90.00000001
0.8,50.425,-3.595720723,50,0,10.00090751,0,0,0,90.00000001
0.81,50.425,-3.595719315,50,0,10.00068544,0,0,0,90.00000001
0.82,50.425,-3.595717908,50,0,9.999575095,0,0,0,90.00000001
0.83,50.425,-3.595716501,50,0,9.998908887,0,0,0,90.00000001
0.84,50.425,-3.595715094,50,0,9.999575096,0,0,0,90.00000001
0.85,50.425,-3.595713687,50,0,10.00068544,0,0,0,90.00000001
0.86,50.425,-3.595712279,50,0,10.00068544,0,0,0,90.00000001
0.87,50.425,-3.595710872,50,0,9.999575095,0,0,0,90.00000001
0.88,50.425,-3.595709465,50,0,9.998908887,0,0,0,90.00000001
0.89,50.425,-3.595708058,50,0,9.999575096,0,0,0,90.00000001
0.9,50.425,-3.595706651,50,0,10.00068544,0,0,0,90.00000001
0.91,50.425,-3.595705243,50,0,10.00068544,0,0,0,90.00000001
0.92,50.425,-3.595703836,50,0,9.999575095,0,0,0,90.00000001
0.93,50.425,-3.595702429,50,0,9.998908886,0,0,0,90.00000001
0.94,50.425,-3.595701022,50,0,9.999575095,0,0,0,90.00000001
0.95,50.425,-3.595699615,50,0,10.00068544,0,0,0,90.00000001
0.96,50.425,-3.595698207,50,0,10.00090751,0,0,0,90.00000001
0.97,50.425,-3.5956968,50,0,10.00068544,0,0,0,90.00000001
0.98,50.425,-3.595695393,50,0,10.00090751,0,0,0,90.00000001
0.99,50.425,-3.595693985,50,0,10.00068544,0,0,0,90.00000001
1,50.425,-3.595692578,50,0,9.999575095,0,0,0,90.00000001
1.01,50.425,-3.595691171,50,0,9.998686816,0,0,0,90.00000001
1.02,50.425,-3.595689764,50,0,9.998686816,0,0,0,90.00000001
1.03,50.425,-3.595688357,50,0,9.999575095,0,0,0,90.00000001
1.04,50.425,-3.59568695,50,0,10.00068544,0,0,0,90.00000001
1.05,50.425,-3.595685542,50,0,10.00068544,0,0,0,90.00000001
1.06,50.425,-3.595684135,50,0,9.999575096,0,0,0,90.00000001
1.07,50.425,-3.595682728,50,0,9.998908887,0,0,0,90.00000001
1.08,50.425,-3.595681321,50,0,9.999575095,0,0,0,90.00000001
1.09,50.425,-3.595679914,50,0,10.00068544,0,0,0,90.00000001
1.1,50.425,-3.595678506,50,0,10.00068544,0,0,0,90.00000001
1.11,50.425,-3.595677099,50,0,9.999797165,0,0,0,90.00000001
1.12,50.425,-3.595675692,50,0,9.999797165,0,0,0,90.00000001
1.13,50.425,-3.595674285,50,0,10.00068544,0,0,0,90.00000001
1.14,50.425,-3.595672877,50,0,10.00068544,0,0,0,90.00000001
1.15,50.425,-3.59567147,50,0,9.999797165,0,0,0,90.00000001
1.16,50.425,-3.595670063,50,0,9.999797165,0,0,0,90.00000001
1.17,50.425,-3.595668656,50,0,10.00068544,0,0,0,90.00000001
1.18,50.425,-3.595667248,50,0,10.00068544,0,0,0,90.00000001
1.19,50.425,-3.595665841,50,0,9.999575095,0,0,0,90.00000001
1.2,50.425,-3.595664434,50,0,9.998908885,0,0,0,90.00000001
1.21,50.425,-3.595663027,50,0,9.999575095,0,0,0,90.00000001
1.22,50.425,-3.59566162,50,0,10.00068544,0,0,0,90.00000001
1.23,50.425,-3.595660212,50,0,10.00068544,0,0,0,90.00000001
1.24,50.425,-3.595658805,50,0,9.999575095,0,0,0,90.00000001
1.25,50.425,-3.595657398,50,0,9.998686816,0,0,0,90.00000001
1.26,50.425,-3.595655991,50,0,9.998686817,0,0,0,90.00000001
1.27,50.425,-3.595654584,50,0,9.999575096,0,0,0,90.00000001
1.28,50.425,-3.595653177,50,0,10.00068544,0,0,0,90.00000001
1.29,50.425,-3.595651769,50,0,10.00090751,0,0,0,90.00000001
1.3,50.425,-3.595650362,50,0,10.00068544,0,0,0,90.00000001
1.31,50.425,-3.595648955,50,0,10.00090751,0,0,0,90.00000001
1.32,50.425,-3.595647547,50,0,10.00068544,0,0,0,90.00000001
1.33,50.425,-3.59564614,50,0,9.999797166,0,0,0,90.00000001
1.34,50.425,-3.595644733,50,0,9.999797165,0,0,0,90.00000001
1.35,50.425,-3.595643326,50,0,10.00068544,0,0,0,90.00000001
1.36,50.425,-3.595641918,50,0,10.00068544,0,0,0,90.00000001
1.37,50.425,-3.595640511,50,0,9.999575096,0,0,0,90.00000001
1.38,50.425,-3.595639104,50,0,9.998686817,0,0,0,90.00000001
1.39,50.425,-3.595637697,50,0,9.998686816,0,0,0,90.00000001
1.4,50.425,-3.59563629,50,0,9.999575095,0,0,0,90.00000001
1.41,50.425,-3.595634883,50,0,10.00068544,0,0,0,90.00000001
1.42,50.425,-3.595633475,50,0,10.00068544,0,0,0,90.00000001
1.43,50.425,-3.595632068,50,0,9.999575095,0,0,0,90.00000001
1.44,50.425,-3.595630661,50,0,9.998908886,0,0,0,90.00000001
1.45,50.425,-3.595629254,50,0,9.999575096,0,0,0,90.00000001
1.46,50.425,-3.595627847,50,0,10.00068544,0,0,0,90.00000001
1.47,50.425,-3.595626439,50,0,10.00090751,0,0,0,90.00000001
1.48,50.425,-3.595625032,50,0,10.00068544,0,0,0,90.00000001
1.49,50.425,-3.595623625,50,0,10.00090751,0,0,0,90.00000001
1.5,50.425,-3.595622217,50,0,10.00068544,0,0,0,90.00000001
1.51,50.425,-3.59562081,50,0,9.999575095,0,0,0,90.00000001
1.52,50.425,-3.595619403,50,0,9.998908886,0,0,0,90.00000001
1.53,50.425,-3.595617996,50,0,9.999575096,0,0,0,90.00000001
1.54,50.425,-3.595616589,50,0,10.00068544,0,0,0,90.00000001
1.55,50.425,-3.595615181,50,0,10.00068544,0,0,0,90.00000001
1.56,50.425,-3.595613774,50,0,9.999575095,0,0,0,90.00000001
1.57,50.425,-3.595612367,50,0,9.998908886,0,0,0,90.00000001
1.58,50.425,-3.59561096,50,0,9.999575096,0,0,0,90.00000001
1.59,50.425,-3.595609553,50,0,10.00068544,0,0,0,90.00000001
1.6,50.425,-3.595608145,50,0,10.00068544,0,0,0,90.00000001
1.61,50.425,-3.595606738,50,0,9.999575095,0,0,0,90.00000001
1.62,50.425,-3.595605331,50,0,9.998686816,0,0,0,90.00000001
1.63,50.425,-3.595603924,50,0,9.998686816,0,0,0,90.00000001
1.64,50.425,-3.595602517,50,0,9.999575095,0,0,0,90.00000001
1.65,50.425,-3.59560111,50,0,10.00090751,0,0,0,90.00000001
1.66,50.425,-3.595599702,50,0,10.00179579,0,0,0,90.00000001
1.67,50.425,-3.595598295,50,0,10.00179579,0,0,0,90.00000001
1.68,50.425,-3.595596887,50,0,10.00090751,0,0,0,90.00000001
1.69,50.425,-3.59559548,50,0,9.999575095,0,0,0,90.00000001
1.7,50.425,-3.595594073,50,0,9.998686816,0,0,0,90.00000001
1.71,50.425,-3.595592666,50,0,9.998686817,0,0,0,90.00000001
1.72,50.425,-3.595591259,50,0,9.999575096,0,0,0,90.00000001
1.73,50.425,-3.595589852,50,0,10.00068544,0,0,0,90.00000001
1.74,50.425,-3.595588444,50,0,10.00068544,0,0,0,90.00000001
1.75,50.425,-3.595587037,50,0,9.999575096,0,0,0,90.00000001
1.76,50.425,-3.59558563,50,0,9.998908887,0,0,0,90.00000001
1.77,50.425,-3.595584223,50,0,9.999575096,0,0,0,90.00000001
1.78,50.425,-3.595582816,50,0,10.00068544,0,0,0,90.00000001
1.79,50.425,-3.595581408,50,0,10.00068544,0,0,0,90.00000001
1.8,50.425,-3.595580001,50,0,9.999575096,0,0,0,90.00000001
1.81,50.425,-3.595578594,50,0,9.998908887,0,0,0,90.00000001
1.82,50.425,-3.595577187,50,0,9.999575095,0,0,0,90.00000001
1.83,50.425,-3.59557578,50,0,10.00068544,0,0,0,90.00000001
1.84,50.425,-3.595574372,50,0,10.00090751,0,0,0,90.00000001
1.85,50.425,-3.595572965,50,0,10.00068544,0,0,0,90.00000001
1.86,50.425,-3.595571558,50,0,10.00090751,0,0,0,90.00000001
