0,51,0,10,0,0,0,0,0,0
0.01,51,0,10,0,0,0,0,0,0
0.02,51,0,10,0,0,0,0,0,0
0.03,51,0,10,0,0,0,0,0,0
0.04,51,0,10,0,0,0,0,0,0
0.05,51,0,10,0,0,0,0,0,0
0.06,51,0,10,0,0,0,0,0,0
0.07,51,0,10,0,0,0,0,0,0
0.08,51,0,10,0,0,0,0,0,0
0.09,51,0,10,0,0,0,0,0,0
0.1,51,0,10,0,0,0,0,0,0
0.11,51,0,10,0,0,0,0,0,0
0.12,51,0,10,0,0,0,0,0,0
0.13,51,0,10,0,0,0,0,0,0
0.14,51,0,10,0,0,0,0,0,0
0.15,51,0,10,0,0,0,0,0,0
0.16,51,0,10,0,0,0,0,0,0
0.17,51,0,10,0,0,0,0,0,0
0.18,51,0,10,0,0,0,0,0,0
0.19,51,0,10,0,0,0,0,0,0
0.2,51,0,10,0,0,0,0,0,0
0.21,51,0,10,0,0,0,0,0,0
0.22,51,0,10,0,0,0,0,0,0
0.23,51,0,10,0,0,0,0,0,0
0.24,51,0,10,0,0,0,0,0,0
0.25,51,0,10,0,0,0,0,0,0
0.26,51,0,10,0,0,0,0,0,0
0.27,51,0,10,0,0,0,0,0,0
0.28,51,0,10,0,0,0,0,0,0
0.29,51,0,10,0,0,0,0,0,0
0.3,51,0,10,0,0,0,0,0,0
0.31,51,0,10,0,0,0,0,0,0
0.32,51,0,10,0,0,0,0,0,0
0.33,51,0,10,0,0,0,0,0,0
0.34,51,0,10,0,0,0,0,0,0
0.35,51,0,10,0,0,0,0,0,0
0.36,51,0,10,0,0,0,0,0,0
0.37,51,0,10,0,0,0,0,0,0
0.38,51,0,10,0,0,0,0,0,0
0.39,51,0,10,0,0,0,0,0,0
0.4,51,0,10,0,0,0,0,0,0
0.41,51,0,10,0,0,0,0,0,0
0.42,51,0,10,0,0,0,0,0,0
0.43,51,0,10,0,0,0,0,0,0
0.44,51,0,10,0,0,0,0,0,0
0.45,51,0,10,0,0,0,0,0,0
0.46,51,0,10,0,0,0,0,0,0
0.47,51,0,10,0,0,0,0,0,0
0.48,51,0,10,0,0,0,0,0,0
0.49,51,0,10,0,0,0,0,0,0
0.5,51,0,10,0,0,0,0,0,0
0.51,51,0,10,0,0,0,0,0,0
0.52,51,0,10,0,0,0,0,0,0
0.53,51,0,10,0,0,0,0,0,0
0.54,51,0,10,0,0,0,0,0,0
0.55,51,0,10,0,0,0,0,0,0
0.56,51,0,10,0,0,0,0,0,0
0.57,51,0,10,0,0,0,0,0,0
0.58,51,0,10,0,0,0,0,0,0
0.59,51,0,10,0,0,0,0,0,0
0.6,51,0,10,0,0,0,0,0,0
0.61,51,0,10,0,0,0,0,0,0
0.62,51,0,10,0,0,0,0,0,0
0.63,51,0,10,0,0,0,0,0,0
0.64,51,0,10,0,0,0,0,0,0
0.65,51,0,10,0,0,0,0,0,0
0.66,51,0,10,0,0,0,0,0,0
0.67,51,0,10,0,0,0,0,0,0
0.68,51,0,10,0,0,0,0,0,0
0.69,51,0,10,0,0,0,0,0,0
0.7,51,0,10,0,0,0,0,0,0
0.71,51,0,10,0,0,0,0,0,0
0.72,51,0,10,0,0,0,0,0,0
0.73,51,0,10,0,0,0,0,0,0
0.74,51,0,10,0,0,0,0,0,0
0.75,51,0,10,0,0,0,0,0,0
0.76,51,0,10,0,0,0,0,0,0
0.77,51,0,10,0,0,0,0,0,0
0.78,51,0,10,0,0,0,0,0,0
0.79,51,0,10,0,0,0,0,0,0
0.8,51,0,10,0,0,0,0,0,0
0.81,51,0,10,0,0,0,0,0,0
0.82,51,0,10,0,0,0,0,0,0
0.83,51,0,10,0,0,0,0,0,0
0.84,51,0,10,0,0,0,0,0,0
0.85,51,0,10,0,0,0,0,0,0
0.86,51,0,10,0,0,0,0,0,0
0.87,51,0,10,0,0,0,0,0,0
0.88,51,0,10,0,0,0,0,0,0
0.89,51,0,10,0,0,0,0,0,0
0.9,51,0,10,0,0,0,0,0,0
0.91,51,0,10,0,0,0,0,0,0
0.92,51,0,10,0,0,0,0,0,0
0.93,51,0,10,0,0,0,0,0,0
0.94,51,0,10,0,0,0,0,0,0
0.95,51,0,10,0,0,0,0,0,0
0.96,51,0,10,0,0,0,0,0,0
0.97,51,0,10,0,0,0,0,0,0
0.98,51,0,10,0,0,0,0,0,0
0.99,51,0,10,0,0,0,0,0,0
1,51,0,10,0,0,0,0,0,0
1.01,51,0,10,0,0,0,0,0,0
1.02,51,0,10,0,0,0,0,0,0
1.03,51,0,10,0,0,0,0,0,0
1.04,51,0,10,0,0,0,0,0,0
1.05,51,0,10,0,0,0,0,0,0
1.06,51,0,10,0,0,0,0,0,0
1.07,51,0,10,0,0,0,0,0,0
1.08,51,0,10,0,0,0,0,0,0
1.09,51,0,10,0,0,0,0,0,0
1.1,51,0,10,0,0,0,0,0,0
1.11,51,0,10,0,0,0,0,0,0
1.12,51,0,10,0,0,0,0,0,0
1.13,51,0,10,0,0,0,0,0,0
1.14,51,0,10,0,0,0,0,0,0
1.15,51,0,10,0,0,0,0,0,0
1.16,51,0,10,0,0,0,0,0,0
1.17,51,0,10,0,0,0,0,0,0
1.18,51,0,10,0,0,0,0,0,0
1.19,51,0,10,0,0,0,0,0,0
1.2,51,0,10,0,0,0,0,0,0
1.21,51,0,10,0,0,0,0,0,0
1.22,51,0,10,0,0,0,0,0,0
1.23,51,0,10,0,0,0,0,0,0
1.24,51,0,10,0,0,0,0,0,0
1.25,51,0,10,0,0,0,0,0,0
1.26,51,0,10,0,0,0,0,0,0
1.27,51,0,10,0,0,0,0,0,0
1.28,51,0,10,0,0,0,0,0,0
1.29,51,0,10,0,0,0,0,0,0
1.3,51,0,10,0,0,0,0,0,0
1.31,51,0,10,0,0,0,0,0,0
1.32,51,0,10,0,0,0,0,0,0
1.33,51,0,10,0,0,0,0,0,0
1.34,51,0,10,0,0,0,0,0,0
1.35,51,0,10,0,0,0,0,0,0
1.36,51,0,10,0,0,0,0,0,0
1.37,51,0,10,0,0,0,0,0,0
1.38,51,0,10,0,0,0,0,0,0
1.39,51,0,10,0,0,0,0,0,0
1.4,51,0,10,0,0,0,0,0,0
1.41,51,0,10,0,0,0,0,0,0
1.42,51,0,10,0,0,0,0,0,0
1.43,51,0,10,0,0,0,0,0,0
1.44,51,0,10,0,0,0,0,0,0
1.45,51,0,10,0,0,0,0,0,0
1.46,51,0,10,0,0,0,0,0,0
1.47,51,0,10,0,0,0,0,0,0
1.48,51,0,10,0,0,0,0,0,0
1.49,51,0,10,0,0,0,0,0,0
1.5,51,0,10,0,0,0,0,0,0
1.51,51,0,10,0,0,0,0,0,0
1.52,51,0,10,0,0,0,0,0,0
1.53,51,0,10,0,0,0,0,0,0
1.54,51,0,10,0,0,0,0,0,0
1.55,51,0,10,0,0,0,0,0,0
1.56,51,0,10,0,0,0,0,0,0
1.57,51,0,10,0,0,0,0,0,0
1.58,51,0,10,0,0,0,0,0,0
1.59,51,0,10,0,0,0,0,0,0
1.6,51,0,10,0,0,0,0,0,0
1.61,51,0,10,0,0,0,0,0,0
1.62,51,0,10,0,0,0,0,0,0
1.63,51,0,10,0,0,0,0,0,0
1.64,51,0,10,0,0,0,0,0,0
1.65,51,0,10,0,0,0,0,0,0
1.66,51,0,10,0,0,0,0,0,0
1.67,51,0,10,0,0,0,0,0,0
1.68,51,0,10,0,0,0,0,0,0
1.69,51,0,10,0,0,0,0,0,0
1.7,51,0,10,0,0,0,0,0,0
1.71,51,0,10,0,0,0,0,0,0
1.72,51,0,10,0,0,0,0,0,0
1.73,51,0,10,0,0,0,0,0,0
1.74,51,0,10,0,0,0,0,0,0
1.75,51,0,10,0,0,0,0,0,0
1.76,51,0,10,0,0,0,0,0,0
1.77,51,0,10,0,0,0,0,0,0
1.78,51,0,10,0,0,0,0,0,0
1.79,51,0,10,0,0,0,0,0,0
1.8,51,0,10,0,0,0,0,0,0
1.81,51,0,10,0,0,0,0,0,0
1.82,51,0,10,0,0,0,0,0,0
1.83,51,0,10,0,0,0,0,0,0
1.84,51,0,10,0,0,0,0,0,0
1.85,51,0,10,0,0,0,0,0,0
1.86,51,0,10,0,0,0,0,0,0
1.87,51,0,10,0,0,0,0,0,0
1.88,51,0,10,0,0,0,0,0,0
1.89,51,0,10,0,0,0,0,0,0
1.9,51,0,10,0,0,0,0,0,0
1.91,51,0,10,0,0,0,0,0,0
1.92,51,0,10,0,0,0,0,0,0
1.93,51,0,10,0,0,0,0,0,0
1.94,51,0,10,0,0,0,0,0,0
1.95,51,0,10,0,0,0,0,0,0
1.96,51,0,10,0,0,0,0,0,0
1.97,51,0,10,0,0,0,0,0,0
1.98,51,0,10,0,0,0,0,0,0
1.99,51,0,10,0,0,0,0,0,0
2,51,0,10,0,0,0,0,0,0
2.01,51,0,10,0,0,0,0,0,0
2.02,51,0,10,0,0,0,0,0,0
2.03,51,0,10,0,0,0,0,0,0
2.04,51,0,10,0,0,0,0,0,0
2.05,51,0,10,0,0,0,0,0,0
2.06,51,0,10,0,0,0,0,0,0
2.07,51,0,10,0,0,0,0,0,0
2.08,51,0,10,0,0,0,0,0,0
2.09,51,0,10,0,0,0,0,0,0
2.1,51,0,10,0,0,0,0,0,0
2.11,51,0,10,0,0,0,0,0,0
2.12,51,0,10,0,0,0,0,0,0
2.13,51,0,10,0,0,0,0,0,0
2.14,51,0,10,0,0,0,0,0,0
2.15,51,0,10,0,0,0,0,0,0
2.16,51,0,10,0,0,0,0,0,0
2.17,51,0,10,0,0,0,0,0,0
2.18,51,0,10,0,0,0,0,0,0
2.19,51,0,10,0,0,0,0,0,0
2.2,51,0,10,0,0,0,0,0,0
2.21,51,0,10,0,0,0,0,0,0
2.22,51,0,10,0,0,0,0,0,0
2.23,51,0,10,0,0,0,0,0,0
2.24,51,0,10,0,0,0,0,0,0
2.25,51,0,10,0,0,0,0,0,0
2.26,51,0,10,0,0,0,0,0,0
2.27,51,0,10,0,0,0,0,0,0
2.28,51,0,10,0,0,0,0,0,0
2.29,51,0,10,0,0,0,0,0,0
2.3,51,0,10,0,0,0,0,0,0
2.31,51,0,10,0,0,0,0,0,0
2.32,51,0,10,0,0,0,0,0,0
2.33,51,0,10,0,0,0,0,0,0
2.34,51,0,10,0,0,0,0,0,0
2.35,51,0,10,0,0,0,0,0,0
2.36,51,0,10,0,0,0,0,0,0
2.37,51,0,10,0,0,0,0,0,0
2.38,51,0,10,0,0,0,0,0,0
2.39,51,0,10,0,0,0,0,0,0
2.4,51,0,10,0,0,0,0,0,0
2.41,51,0,10,0,0,0,0,0,0
2.42,51,0,10,0,0,0,0,0,0
2.43,51,0,10,0,0,0,0,0,0
2.44,51,0,10,0,0,0,0,0,0
2.45,51,0,10,0,0,0,0,0,0
2.46,51,0,10,0,0,0,0,0,0
2.47,51,0,10,0,0,0,0,0,0
2.48,51,0,10,0,0,0,0,0,0
2.49,51,0,10,0,0,0,0,0,0
2.5,51,0,10,0,0,0,0,0,0
2.51,51,0,10,0,0,0,0,0,0
2.52,51,0,10,0,0,0,0,0,0
2.53,51,0,10,0,0,0,0,0,0
2.54,51,0,10,0,0,0,0,0,0
2.55,51,0,10,0,0,0,0,0,0
2.56,51,0,10,0,0,0,0,0,0
